3.5300000 0.024508 -0.008818
3.5350001 0.024342 -0.008820
3.5400000 0.024164 -0.008821
3.5423999 0.024073 -0.008821
3.5500000 0.023741 -0.008824
3.5538001 0.023466 -0.008859
3.5611000 0.023239 -0.009063
3.5999999 0.021484 -0.009424
3.6001999 0.021471 -0.009425
3.6099999 0.020771 -0.009487
3.6150000 0.020344 -0.009518
3.6250000 0.019291 -0.009577
3.6329999 0.018175 -0.009624
3.6500001 0.014216 -0.009734
3.6600001 0.009531 -0.009826
3.6650000 0.005545 -0.009898
3.6700001 -0.000897 -0.010021
3.6750000 -0.013104 -0.010306
3.6754999 -0.014956 -0.010357
3.6770000 -0.021727 -0.010558
3.6789999 -0.035185 -0.011041
3.6800001 -0.045212 -0.011474
3.6805000 -0.051562 -0.011782
3.6810000 -0.059150 -0.012183
3.6819999 -0.079846 -0.013465
3.6830001 -0.113792 -0.016166
3.6840000 -0.179578 -0.023543
3.6849999 -0.360345 -0.058752
3.6854999 -0.652261 -0.166039
3.6856000 -0.768197 -0.228644
3.6856999 -0.925006 -0.335664
3.6857500 -1.024441 -0.419779
3.6858001 -1.140306 -0.538516
3.6858499 -1.270926 -0.710340
3.6859000 -1.407350 -0.968559
3.6859250 -1.467882 -1.144243
3.6859500 -1.511847 -1.360362
3.6859550 -1.517407 -1.409033
3.6860001 -1.479260 -1.933883
3.6860499 -1.095397 -2.631900
3.6860600 -0.954855 -2.761911
3.6860690 -0.808340 -2.867927
3.6861000 -0.194094 -3.095777
3.6861501 0.843618 -2.878400
3.6861999 1.433896 -2.210817
3.6862500 1.576745 -1.566823
3.6863000 1.508687 -1.106257
3.6863501 1.378035 -0.801156
3.6863551 1.364222 -0.777073
3.6863599 1.351074 -0.755038
3.6863699 1.323577 -0.711459
3.6863799 1.296361 -0.671260
3.6863899 1.269547 -0.634139
3.6863999 1.243226 -0.599822
3.6864409 1.141725 -0.483621
3.6864150 1.204813 -0.553063
3.6864200 1.192317 -0.538624
3.6864250 1.179981 -0.524715
3.6864300 1.167808 -0.511313
3.6864350 1.155801 -0.498396
3.6864400 1.143961 -0.485942
3.6864419 1.139495 -0.481315
3.6864450 1.132289 -0.473931
3.6864500 1.120786 -0.462343
3.6864550 1.109452 -0.451161
3.6864700 1.076459 -0.419873
3.6865001 1.014916 -0.366128
3.6865499 0.924960 -0.297040
3.6865549 0.916689 -0.291196
3.6865649 0.900536 -0.280014
3.6865749 0.884888 -0.269467
3.6865799 0.877247 -0.264416
3.6865900 0.862320 -0.254736
3.6865950 0.855030 -0.250096
3.6866000 0.847852 -0.245582
3.6866250 0.813579 -0.224774
3.6866350 0.800584 -0.217197
3.6866500 0.781811 -0.206547
3.6866601 0.769753 -0.199886
3.6866701 0.758044 -0.193551
3.6866801 0.746671 -0.187522
3.6866901 0.735621 -0.181779
3.6866951 0.730214 -0.179009
3.6867001 0.724883 -0.176305
3.6867099 0.714688 -0.171205
3.6867199 0.704530 -0.166216
3.6867349 0.689810 -0.159148
3.6867499 0.675679 -0.152542
3.6868000 0.632437 -0.133385
3.6868999 0.560786 -0.105020
3.6869500 0.530699 -0.094316
3.6870000 0.503729 -0.085309
3.6872001 0.419250 -0.060579
3.6873500 0.372979 -0.049205
3.6875000 0.336346 -0.041260
3.6875999 0.315916 -0.037230
3.6877000 0.297950 -0.033921
3.6877999 0.282101 -0.031183
3.6879001 0.267954 -0.028881
3.6880000 0.255309 -0.026938
3.6882999 0.224178 -0.022606
3.6884999 0.207708 -0.020574
3.6889999 0.176430 -0.017207
3.6895001 0.154311 -0.015214
3.6900001 0.137859 -0.013938
3.6910000 0.115015 -0.012461
3.6925001 0.094119 -0.011410
3.6949999 0.074938 -0.010700
3.6980000 0.062544 -0.010377
3.7000000 0.057246 -0.010275
3.7200000 0.038442 -0.010185
3.7300000 0.035301 -0.010308
3.7400000 0.033175 -0.010539
3.7500000 0.031541 -0.011006
3.7600000 0.030334 -0.012059
3.7650001 0.030172 -0.012939
3.7655001 0.030189 -0.013035
3.7700000 0.030697 -0.013802
3.7704999 0.030791 -0.013861
3.7709999 0.030891 -0.013911
3.7715001 0.030996 -0.013953
3.7715499 0.031007 -0.013956
3.7716000 0.031018 -0.013960
3.7716501 0.031029 -0.013963
3.7716999 0.031040 -0.013967
3.7717500 0.031051 -0.013970
3.7718000 0.031062 -0.013973
3.7720001 0.031106 -0.013984
3.7725000 0.031218 -0.014006
3.7727001 0.031264 -0.014012
3.7727499 0.031275 -0.014013
3.7728000 0.031287 -0.014014
3.7728500 0.031298 -0.014015
3.7729001 0.031310 -0.014015
3.7730000 0.031333 -0.014017
3.7732501 0.031390 -0.014018
3.7735000 0.031448 -0.014017
3.7736001 0.031471 -0.014016
3.7737000 0.031494 -0.014014
3.7737999 0.031517 -0.014012
3.7739000 0.031540 -0.014010
3.7739999 0.031563 -0.014007
3.7744999 0.031676 -0.013986
3.7746000 0.031698 -0.013980
3.7746999 0.031721 -0.013975
3.7748001 0.031743 -0.013968
3.7749000 0.031765 -0.013962
3.7750001 0.031787 -0.013955
3.7755001 0.031894 -0.013914
3.7755499 0.031904 -0.013910
3.7756000 0.031914 -0.013905
3.7757001 0.031935 -0.013895
3.7758000 0.031956 -0.013886
3.7758501 0.031966 -0.013880
3.7758999 0.031976 -0.013875
3.7760000 0.031996 -0.013865
3.7762001 0.032035 -0.013843
3.7764001 0.032074 -0.013819
3.7765999 0.032111 -0.013795
3.7767999 0.032148 -0.013769
3.7768500 0.032157 -0.013762
3.7769001 0.032166 -0.013755
3.7769499 0.032174 -0.013749
3.7769549 0.032175 -0.013748
3.7769899 0.032181 -0.013743
3.7700000 0.030697 -0.013802
3.7709999 0.030891 -0.013911
3.7725000 0.031218 -0.014006
3.7744999 0.031676 -0.013986
3.7760000 0.031996 -0.013865
3.7770000 0.032183 -0.013742
3.7774999 0.032267 -0.013670
3.7775500 0.032275 -0.013663
3.7780001 0.032344 -0.013593
3.7785001 0.032414 -0.013511
3.7790000 0.032476 -0.013425
3.7800000 0.032577 -0.013246
3.7809999 0.032650 -0.013061
3.7820001 0.032696 -0.012875
3.7830000 0.032718 -0.012693
3.7839999 0.032719 -0.012519
3.7850001 0.032702 -0.012352
3.7860000 0.032671 -0.012196
3.7869999 0.032628 -0.012050
3.7880001 0.032576 -0.011915
3.7890000 0.032516 -0.011791
3.7900000 0.032451 -0.011676
3.8000000 0.031710 -0.010947
3.8099999 0.031054 -0.010640
3.8199999 0.030525 -0.010501
3.8299999 0.030090 -0.010437
3.8450000 0.029559 -0.010405
3.8499999 0.029405 -0.010405
3.8550000 0.029259 -0.010407
3.8599999 0.029121 -0.010413
3.8650000 0.028989 -0.010420
3.8699999 0.028863 -0.010430
3.8750000 0.028741 -0.010442
3.8800001 0.028623 -0.010455
3.8850000 0.028508 -0.010470
3.8900001 0.028395 -0.010487
3.8950000 0.028284 -0.010506
3.9000001 0.028175 -0.010526
3.9050000 0.028066 -0.010548
3.9100001 0.027958 -0.010573
3.9150000 0.027849 -0.010599
3.9200001 0.027739 -0.010629
3.9250000 0.027628 -0.010661
3.9300001 0.027515 -0.010697
3.9349999 0.027400 -0.010736
3.9400001 0.027281 -0.010780
3.9449999 0.027159 -0.010830
3.9500000 0.027032 -0.010886
3.9549999 0.026899 -0.010949
3.9600000 0.026760 -0.011022
3.9649999 0.026614 -0.011107
3.9700000 0.026460 -0.011205
3.9749999 0.026297 -0.011321
3.9800000 0.026125 -0.011459
3.9849999 0.025944 -0.011626
3.9900000 0.025754 -0.011827
3.9949999 0.025560 -0.012075
4.0000000 0.025367 -0.012382
4.0050001 0.025188 -0.012763
4.0100002 0.025046 -0.013236
4.0120001 0.025007 -0.013455
4.0139999 0.024984 -0.013691
4.0149999 0.024979 -0.013816
4.0159998 0.024980 -0.013945
4.0180001 0.025000 -0.014216
4.0190001 0.025020 -0.014358
4.0200000 0.025048 -0.014503
4.0250001 0.025334 -0.015262
4.0300002 0.025910 -0.015995
4.0349998 0.026786 -0.016534
4.0359998 0.026989 -0.016602
4.0370002 0.027199 -0.016655
4.0380001 0.027412 -0.016690
4.0384998 0.027520 -0.016702
4.0390000 0.027628 -0.016709
4.0439501 0.028660 -0.016551
4.0400000 0.027844 -0.016710
4.0405002 0.027951 -0.016704
4.0409999 0.028058 -0.016694
4.0419998 0.028268 -0.016661
4.0425000 0.028371 -0.016638
4.0430002 0.028473 -0.016611
4.0434999 0.028572 -0.016581
4.0440001 0.028670 -0.016547
4.0444999 0.028765 -0.016510
4.0454998 0.028949 -0.016425
4.0458002 0.029002 -0.016397
4.0465002 0.029122 -0.016328
4.0475001 0.029283 -0.016221
4.0500002 0.029633 -0.015918
4.0504999 0.029693 -0.015853
4.0510001 0.029750 -0.015787
4.0514998 0.029804 -0.015720
4.0549998 0.030096 -0.015238
4.0599999 0.030289 -0.014576
4.0650001 0.030291 -0.014007
4.0700002 0.030178 -0.013551
4.0749998 0.030001 -0.013203
4.0799999 0.029794 -0.012949
4.0850000 0.029574 -0.012774
4.0900002 0.029354 -0.012664
4.0949998 0.029140 -0.012612
4.0999999 0.028935 -0.012610
4.1050000 0.028743 -0.012655
4.1100001 0.028569 -0.012745
4.1149998 0.028417 -0.012880
4.1199999 0.028295 -0.013060
4.1250000 0.028214 -0.013283
4.1300001 0.028186 -0.013545
4.1350002 0.028229 -0.013839
4.1399999 0.028359 -0.014146
4.1450000 0.028587 -0.014438
4.1500001 0.028914 -0.014680
4.1550002 0.029324 -0.014832
4.1589999 0.029686 -0.014868
4.1599998 0.029778 -0.014864
4.1605000 0.029824 -0.014860
4.1609998 0.029870 -0.014855
4.1650000 0.030229 -0.014768
4.1700001 0.030630 -0.014558
4.1750002 0.030949 -0.014268
4.1799998 0.031175 -0.013935
4.1849999 0.031313 -0.013593
4.1900001 0.031377 -0.013265
4.1950002 0.031384 -0.012964
4.1999998 0.031349 -0.012695
4.2024999 0.031321 -0.012574
4.2049999 0.031287 -0.012460
4.2059999 0.031272 -0.012417
4.2069998 0.031256 -0.012375
4.2080002 0.031240 -0.012335
4.2090001 0.031223 -0.012295
4.2100000 0.031206 -0.012257
4.2150002 0.031114 -0.012083
4.2199998 0.031017 -0.011933
4.2249999 0.030916 -0.011805
4.2300000 0.030816 -0.011695
4.2350001 0.030717 -0.011600
4.2399998 0.030620 -0.011520
4.2449999 0.030525 -0.011450
4.2500000 0.030433 -0.011390
4.2550001 0.030343 -0.011339
4.2600002 0.030257 -0.011295
4.2649999 0.030172 -0.011257
4.2700000 0.030090 -0.011225
4.2750001 0.030010 -0.011198
4.2800002 0.029931 -0.011175
4.2849998 0.029853 -0.011156
4.2900000 0.029777 -0.011142
4.2950001 0.029700 -0.011131
4.3000002 0.029624 -0.011123
4.3049998 0.029548 -0.011120
4.3099999 0.029471 -0.011119
4.3150001 0.029392 -0.011123
4.3200002 0.029312 -0.011130
4.3249998 0.029229 -0.011142
4.3299999 0.029144 -0.011159
4.3400002 0.028960 -0.011212
4.3499999 0.028755 -0.011298
4.3550000 0.028642 -0.011360
4.3600001 0.028520 -0.011438
4.3604999 0.028507 -0.011447
4.3610001 0.028494 -0.011456
4.3629999 0.028442 -0.011495
4.3649998 0.028389 -0.011537
4.3699999 0.028248 -0.011666
4.3750000 0.028100 -0.011833
4.3800001 0.027947 -0.012052
4.3850002 0.027802 -0.012341
4.3899999 0.027687 -0.012722
4.3950000 0.027646 -0.013216
4.4000001 0.027755 -0.013827
4.4099998 0.028827 -0.015071
4.4109998 0.029006 -0.015153
4.4120002 0.029195 -0.015219
4.4124999 0.029293 -0.015245
4.4130001 0.029392 -0.015267
4.4140000 0.029594 -0.015298
4.4150000 0.029800 -0.015309
4.4159999 0.030005 -0.015301
4.4169998 0.030208 -0.015274
4.4180002 0.030407 -0.015229
4.4190001 0.030598 -0.015166
4.4200001 0.030779 -0.015087
4.4250002 0.031498 -0.014523
4.4299998 0.031881 -0.013852
4.4349999 0.032005 -0.013237
4.4400001 0.031976 -0.012736
4.4450002 0.031873 -0.012349
4.4499998 0.031739 -0.012053
4.4549999 0.031598 -0.011828
4.4600000 0.031462 -0.011654
4.4650002 0.031335 -0.011519
4.4699998 0.031218 -0.011413
4.4749999 0.031112 -0.011328
4.4800000 0.031016 -0.011259
4.4850001 0.030929 -0.011203
4.4899998 0.030849 -0.011157
4.4949999 0.030777 -0.011119
4.5000000 0.030711 -0.011086
4.5100002 0.030595 -0.011036
4.5149999 0.030544 -0.011016
4.5200000 0.030497 -0.010998
4.5250001 0.030453 -0.010984
4.5300002 0.030413 -0.010971
4.5349998 0.030375 -0.010959
4.5400000 0.030340 -0.010949
4.5450001 0.030307 -0.010941
4.5500002 0.030276 -0.010933
4.5599999 0.030220 -0.010920
